car_id,brand,year,engine_size,fuel_type,transmission,total_km_travled,condition,price,model,price_category
1878,Audi,2012,5.7,Hybrid,Manual,192386,Like_New,45622.62,Q5,Mid-range
1879,Mercedes,2003,4.1,Petrol,Manual,263552,Used,82836.79,GLC,Luxury
1880,Mercedes,2001,4.7,Petrol,Automatic,42903,New,79561.1,GLA,Luxury
1881,Honda,2015,5.0,Electric,Automatic,215280,Used,93301.59,Accord,Luxury
1882,BMW,2008,5.2,Electric,Automatic,107042,Like_New,76877.39,3 Series,Luxury
1883,Honda,2008,3.0,Diesel,Automatic,243725,Used,9931.56,CR-V,Affordable
1884,Mercedes,2005,1.3,Petrol,Automatic,132290,Like_New,84541.72,E-Class,Luxury
1885,Audi,2010,3.0,Electric,Manual,181644,Like_New,94116.9,Q5,Luxury
1886,Toyota,2021,4.4,Hybrid,Automatic,109268,Like_New,99400.47,Camry,Luxury
1887,Toyota,2023,3.3,Hybrid,Automatic,30105,New,16900.42,Corolla,Affordable
1888,Audi,2021,4.7,Petrol,Manual,69634,New,63260.96,A4,Expensive
1889,Mercedes,2000,2.8,Hybrid,Manual,138691,Like_New,23948.57,E-Class,Affordable
1890,Tesla,2003,4.2,Electric,Manual,18226,New,29938.42,Model 3,Mid-range
1891,Toyota,2012,1.9,Electric,Automatic,25322,New,75830.51,Corolla,Expensive
1892,Tesla,2022,4.7,Electric,Manual,167284,Like_New,97878.43,Model Y,Luxury
1893,Toyota,2012,3.7,Electric,Manual,94835,New,61511.27,RAV4,Expensive
1894,Toyota,2012,2.0,Petrol,Manual,255027,Used,85805.52,RAV4,Luxury
1895,BMW,2001,2.5,Hybrid,Manual,73079,New,5843.96,X5,Affordable
1896,BMW,2008,4.7,Diesel,Automatic,23946,New,8480.01,X5,Affordable
1897,Ford,2023,3.4,Petrol,Automatic,162812,Like_New,61688.81,Focus,Expensive
1898,Honda,2007,2.1,Electric,Automatic,7253,New,41953.39,Civic,Mid-range
1899,Audi,2006,5.8,Diesel,Manual,79311,New,89526.99,Q7,Luxury
1900,Audi,2003,4.6,Electric,Manual,294957,Used,33688.28,Q5,Mid-range
1901,Audi,2017,5.8,Electric,Manual,67593,New,46044.85,Q5,Mid-range
1902,Ford,2002,3.1,Petrol,Manual,149485,Like_New,55151.37,Focus,Expensive
1903,BMW,2005,3.4,Electric,Manual,226833,Used,30938.69,X3,Mid-range
1904,Mercedes,2011,5.5,Diesel,Manual,38485,New,91307.01,E-Class,Luxury
1905,Tesla,2011,3.6,Electric,Automatic,199304,Like_New,49130.69,Model X,Mid-range
1906,Tesla,2020,4.5,Electric,Automatic,278245,Used,45294.78,Model Y,Mid-range
1907,Mercedes,2007,2.3,Electric,Manual,8831,New,85726.54,GLC,Luxury
1908,Ford,2021,3.2,Petrol,Automatic,5004,New,34637.95,Explorer,Mid-range
1909,Mercedes,2021,1.6,Diesel,Manual,37170,New,82659.21,GLA,Luxury
1910,Audi,2000,2.0,Petrol,Manual,43555,New,16615.92,A3,Affordable
1911,Honda,2003,1.0,Hybrid,Automatic,118115,Like_New,22364.91,CR-V,Affordable
1912,Toyota,2020,1.2,Electric,Manual,178475,Like_New,95329.96,Corolla,Luxury
1913,Tesla,2010,5.9,Electric,Automatic,298509,Used,85032.51,Model 3,Luxury
1914,BMW,2002,2.2,Petrol,Manual,207132,Used,41850.4,5 Series,Mid-range
1915,BMW,2012,4.3,Petrol,Manual,63471,New,65653.36,3 Series,Expensive
1916,Ford,2016,5.2,Petrol,Automatic,57287,New,94582.17,Focus,Luxury
1917,BMW,2021,3.8,Hybrid,Manual,116475,Like_New,25126.6,X3,Affordable
1918,Audi,2021,1.8,Hybrid,Manual,50151,New,10605.99,A4,Affordable
1919,Tesla,2009,4.6,Electric,Manual,67384,New,56059.47,Model X,Expensive
1920,Mercedes,2020,4.0,Electric,Automatic,33541,New,18546.7,E-Class,Affordable
1921,Audi,2011,4.7,Diesel,Manual,72847,New,22795.31,A3,Affordable
1922,Ford,2014,4.8,Hybrid,Manual,218171,Used,89696.22,Focus,Luxury
1923,Audi,2020,5.9,Petrol,Manual,211811,Used,5703.33,Q5,Affordable
1924,Mercedes,2009,3.9,Petrol,Automatic,213739,Used,82597.9,C-Class,Luxury
1925,Honda,2013,2.7,Diesel,Automatic,167813,Like_New,54110.32,Fit,Expensive
1926,Ford,2012,4.2,Petrol,Automatic,99919,Like_New,58132.97,Fiesta,Expensive
1927,Honda,2004,1.3,Diesel,Automatic,216746,Used,68817.96,CR-V,Expensive
1928,Toyota,2005,5.5,Electric,Automatic,194020,Like_New,45987.27,Corolla,Mid-range
1929,Honda,2023,1.6,Hybrid,Manual,61768,New,15983.13,Fit,Affordable
1930,Toyota,2001,2.6,Diesel,Automatic,43262,New,14767.92,RAV4,Affordable
1931,Toyota,2021,5.1,Petrol,Automatic,20605,New,76664.41,Corolla,Luxury
1932,Honda,2016,4.0,Diesel,Manual,78590,New,25998.34,CR-V,Affordable
1933,Ford,2003,3.0,Electric,Automatic,290375,Used,7669.66,Fiesta,Affordable
1934,Mercedes,2013,3.4,Petrol,Manual,79397,New,98063.32,GLC,Luxury
1935,Audi,2009,5.3,Electric,Automatic,77123,New,98137.19,Q7,Luxury
1936,Audi,2002,2.7,Electric,Manual,275659,Used,40923.43,A3,Mid-range
1937,Mercedes,2002,5.3,Diesel,Manual,278744,Used,7424.77,C-Class,Affordable
1938,Tesla,2014,1.4,Electric,Automatic,158964,Like_New,74090.14,Model S,Expensive
1939,Tesla,2005,4.9,Electric,Automatic,168767,Like_New,83946.15,Model X,Luxury
1940,Toyota,2016,5.2,Electric,Manual,135501,Like_New,16876.3,Camry,Affordable
1941,Toyota,2011,1.9,Electric,Manual,135678,Like_New,17868.57,Corolla,Affordable
1942,Ford,2021,3.2,Diesel,Manual,114380,Like_New,83111.28,Mustang,Luxury
1943,BMW,2019,1.8,Electric,Manual,171206,Like_New,92581.2,5 Series,Luxury
1944,Honda,2023,4.5,Hybrid,Manual,156547,Like_New,80121.71,Fit,Luxury
1945,Toyota,2010,3.7,Diesel,Manual,152802,Like_New,24070.77,Prius,Affordable
1946,Audi,2003,4.2,Diesel,Manual,152185,Like_New,44094.52,A3,Mid-range
1947,Ford,2005,2.0,Petrol,Automatic,151083,Like_New,62080.03,Fiesta,Expensive
1948,Honda,2000,2.1,Petrol,Manual,55746,New,20227.88,Fit,Affordable
1949,Ford,2019,1.2,Petrol,Automatic,173925,Like_New,25007.24,Explorer,Affordable
1950,Honda,2022,2.6,Petrol,Automatic,298962,Used,31874.18,Civic,Mid-range
1951,Honda,2015,3.8,Hybrid,Manual,168393,Like_New,53403.76,CR-V,Mid-range
1952,Mercedes,2014,5.3,Diesel,Manual,283453,Used,53526.46,GLA,Expensive
1953,Toyota,2016,4.3,Electric,Automatic,290320,Used,82357.98,Camry,Luxury
1954,Ford,2007,3.2,Petrol,Manual,68879,New,76535.97,Mustang,Luxury
1955,Ford,2011,5.8,Petrol,Manual,67592,New,91804.89,Focus,Luxury
1956,Mercedes,2021,4.6,Petrol,Automatic,220084,Used,84125.66,GLC,Luxury
1957,Audi,2020,5.7,Electric,Automatic,197494,Like_New,29118.37,A3,Mid-range
1958,Audi,2009,3.6,Petrol,Automatic,270728,Used,36473.19,Q5,Mid-range
1959,Tesla,2014,2.3,Electric,Manual,124555,Like_New,52540.21,Model 3,Mid-range
1960,Toyota,2008,1.3,Diesel,Manual,18830,New,6355.76,RAV4,Affordable
1961,Toyota,2001,4.6,Diesel,Automatic,216897,Used,90870.69,Corolla,Luxury
1962,BMW,2004,1.6,Diesel,Manual,252234,Used,9212.7,5 Series,Affordable
1963,Mercedes,2005,2.5,Hybrid,Automatic,265735,Used,35631.92,GLA,Mid-range
1964,Audi,2006,3.7,Electric,Manual,93878,New,59071.61,A3,Expensive
1965,Honda,2020,3.8,Petrol,Automatic,125407,Like_New,54194.93,Civic,Expensive
1966,Ford,2000,4.0,Petrol,Manual,116869,Like_New,67173.69,Fiesta,Expensive
1967,Toyota,2022,1.8,Petrol,Automatic,257716,Used,55114.42,Camry,Expensive
1968,Ford,2006,2.9,Petrol,Manual,283539,Used,26755.14,Explorer,Affordable
1969,Ford,2019,4.1,Hybrid,Manual,16738,New,24102.43,Fiesta,Affordable
1970,BMW,2011,5.8,Petrol,Automatic,133703,Like_New,91188.47,X3,Luxury
1971,Audi,2015,4.6,Hybrid,Manual,148977,Like_New,30076.84,Q7,Mid-range
1972,Toyota,2015,5.6,Electric,Manual,19056,New,31692.84,Corolla,Mid-range
1973,Ford,2010,4.8,Diesel,Automatic,240746,Used,44230.53,Focus,Mid-range
1974,Toyota,2020,4.0,Petrol,Manual,115316,Like_New,18246.64,Prius,Affordable
1975,Honda,2003,2.0,Diesel,Manual,166519,Like_New,53190.92,Fit,Mid-range
1976,BMW,2012,4.3,Electric,Manual,54418,New,68178.02,X3,Expensive
1977,Honda,2006,4.1,Electric,Automatic,299334,Used,79670.05,CR-V,Luxury
1978,Toyota,2003,4.0,Petrol,Automatic,26014,New,72588.15,Corolla,Expensive
1979,Tesla,2014,3.4,Electric,Automatic,204071,Used,19025.42,Model S,Affordable
1980,Toyota,2018,3.6,Diesel,Automatic,238989,Used,48326.38,RAV4,Mid-range
1981,Audi,2008,2.7,Petrol,Automatic,181350,Like_New,8665.69,A3,Affordable
1982,Ford,2010,3.6,Hybrid,Manual,263924,Used,6690.81,Fiesta,Affordable
1983,Ford,2007,2.0,Petrol,Manual,190330,Like_New,46812.39,Mustang,Mid-range
1984,Honda,2000,5.0,Diesel,Automatic,42192,New,29031.25,Accord,Mid-range
1985,BMW,2022,1.9,Petrol,Manual,43923,New,69919.28,3 Series,Expensive
1986,Tesla,2023,1.4,Electric,Manual,89196,New,73802.87,Model X,Expensive
1987,Mercedes,2007,3.2,Diesel,Manual,2395,New,90063.35,GLC,Luxury
1988,Ford,2012,4.3,Petrol,Manual,228456,Used,77264.84,Fiesta,Luxury
1989,Audi,2021,3.2,Petrol,Automatic,71028,New,9583.19,A4,Affordable
1990,Honda,2003,2.4,Diesel,Automatic,242463,Used,40304.19,CR-V,Mid-range
1991,Honda,2007,3.8,Electric,Manual,141056,Like_New,30937.22,Accord,Mid-range
1992,Mercedes,2002,2.7,Diesel,Manual,203400,Used,41682.58,E-Class,Mid-range
1993,Audi,2008,5.7,Petrol,Automatic,255315,Used,20207.19,Q5,Affordable
1994,BMW,2001,5.6,Hybrid,Manual,289068,Used,14281.89,3 Series,Affordable
1995,Audi,2001,3.5,Hybrid,Manual,294721,Used,54493.53,Q7,Expensive
1996,BMW,2012,2.6,Diesel,Manual,138783,Like_New,73436.22,X3,Expensive
1997,Audi,2014,4.7,Hybrid,Automatic,85548,New,71681.54,A4,Expensive
1998,Audi,2022,1.2,Petrol,Automatic,257288,Used,47839.71,Q5,Mid-range
1999,Toyota,2011,3.4,Petrol,Manual,125093,Like_New,54616.5,Prius,Expensive
2000,Honda,2003,2.7,Diesel,Manual,235835,Used,54051.23,Accord,Expensive
2001,Audi,2007,5.6,Petrol,Manual,206084,Used,70699.19,Q5,Expensive
2002,Mercedes,2008,1.1,Electric,Manual,270398,Used,9552.89,GLA,Affordable
2003,Audi,2022,3.8,Petrol,Manual,229027,Used,72440.13,A4,Expensive
2004,Ford,2004,4.7,Diesel,Manual,208072,Used,60309.09,Mustang,Expensive
2005,Honda,2023,3.4,Electric,Automatic,248029,Used,23820.33,Accord,Affordable
2006,Ford,2019,1.4,Electric,Automatic,209047,Used,9660.59,Mustang,Affordable
2007,Honda,2017,5.9,Hybrid,Manual,130509,Like_New,15310.14,CR-V,Affordable
2008,Ford,2010,3.6,Petrol,Automatic,237784,Used,54845.68,Fiesta,Expensive
2009,Audi,2014,4.1,Diesel,Manual,295107,Used,77048.81,A4,Luxury
2010,Audi,2021,2.2,Hybrid,Manual,3273,New,36792.44,A3,Mid-range
2011,Toyota,2008,3.4,Hybrid,Automatic,15330,New,41016.77,Prius,Mid-range
2012,Mercedes,2016,3.1,Petrol,Automatic,152566,Like_New,93743.91,E-Class,Luxury
2013,Ford,2011,1.4,Petrol,Manual,76422,New,25236.24,Focus,Affordable
2014,BMW,2006,1.5,Diesel,Manual,3212,New,14856.2,5 Series,Affordable
2015,Toyota,2009,5.2,Hybrid,Automatic,232131,Used,37623.96,RAV4,Mid-range
2016,Ford,2009,2.2,Diesel,Automatic,87594,New,75862.6,Mustang,Luxury
2017,Ford,2012,2.0,Hybrid,Manual,132152,Like_New,64477.34,Mustang,Expensive
2018,Toyota,2018,3.5,Hybrid,Manual,294819,Used,44500.57,Prius,Mid-range
2019,Audi,2010,4.8,Hybrid,Manual,22007,New,96651.49,Q5,Luxury
2020,Ford,2012,1.3,Petrol,Automatic,113805,Like_New,74824.66,Explorer,Expensive
2021,Audi,2020,3.9,Hybrid,Manual,95815,New,10876.84,A4,Affordable
2022,Toyota,2007,1.6,Hybrid,Automatic,262783,Used,75739.99,Camry,Expensive
2023,Audi,2007,1.2,Hybrid,Manual,78038,New,7283.66,A4,Affordable
2024,Honda,2003,1.3,Electric,Automatic,265880,Used,66780.72,Accord,Expensive
2025,BMW,2014,5.2,Petrol,Automatic,253506,Used,24995.87,5 Series,Affordable
2026,Tesla,2010,1.6,Electric,Automatic,16473,New,71162.01,Model S,Expensive
2027,Ford,2010,1.2,Petrol,Automatic,128771,Like_New,34429.06,Focus,Mid-range
2028,Mercedes,2000,3.2,Diesel,Manual,125801,Like_New,87935.6,GLC,Luxury
2029,BMW,2016,5.2,Electric,Automatic,86623,New,37006.81,X3,Mid-range
2030,Tesla,2014,2.3,Electric,Automatic,225097,Used,63871.11,Model S,Expensive
2031,Audi,2019,3.1,Hybrid,Automatic,298964,Used,32163.12,A4,Mid-range
2032,Ford,2005,1.2,Diesel,Manual,215933,Used,92136.05,Fiesta,Luxury
2033,Audi,2023,3.2,Diesel,Manual,196879,Like_New,79194.62,Q5,Luxury
2034,Honda,2021,3.9,Diesel,Manual,280558,Used,28113.77,Fit,Affordable
2035,Toyota,2014,3.9,Diesel,Manual,24220,New,95135.69,RAV4,Luxury
2036,Ford,2008,2.7,Petrol,Manual,60531,New,38929.97,Focus,Mid-range
2037,Tesla,2013,2.6,Electric,Manual,173497,Like_New,66927.17,Model X,Expensive
2038,Tesla,2017,1.5,Electric,Automatic,9387,New,75571.06,Model Y,Expensive
2039,Honda,2016,2.8,Petrol,Automatic,245752,Used,7175.71,Fit,Affordable
2040,Honda,2017,1.5,Petrol,Automatic,76815,New,96101.9,Fit,Luxury
2041,Ford,2004,4.8,Diesel,Manual,27584,New,37721.92,Explorer,Mid-range
2042,Audi,2019,5.8,Petrol,Automatic,44783,New,23028.99,Q7,Affordable
2043,Mercedes,2019,5.9,Electric,Automatic,170881,Like_New,85817.24,E-Class,Luxury
2044,Tesla,2008,5.3,Electric,Manual,185399,Like_New,71775.43,Model Y,Expensive
2045,Tesla,2010,4.0,Electric,Automatic,124494,Like_New,13240.61,Model S,Affordable
2046,Honda,2023,4.5,Diesel,Manual,115814,Like_New,16119.24,Civic,Affordable
2047,BMW,2021,2.4,Hybrid,Automatic,250139,Used,72943.23,X3,Expensive
2048,Honda,2000,4.2,Electric,Manual,141929,Like_New,12104.41,CR-V,Affordable
2049,Mercedes,2017,3.3,Electric,Manual,173333,Like_New,92131.67,E-Class,Luxury
2050,Audi,2005,3.4,Electric,Manual,246509,Used,75446.31,Q5,Expensive
2051,Audi,2001,4.8,Electric,Automatic,13580,New,36871.76,A3,Mid-range
2052,BMW,2014,2.4,Petrol,Automatic,18240,New,39479.18,X3,Mid-range
2053,Tesla,2020,2.6,Electric,Manual,254351,Used,53117.13,Model 3,Mid-range
2054,Honda,2013,5.6,Electric,Manual,254271,Used,39292.09,Civic,Mid-range
2055,Audi,2004,1.3,Hybrid,Automatic,80974,New,79429.51,Q7,Luxury
2056,Mercedes,2005,3.4,Electric,Automatic,73401,New,97600.01,C-Class,Luxury
2057,Ford,2005,5.6,Diesel,Manual,213165,Used,60529.54,Explorer,Expensive
2058,Toyota,2021,4.1,Hybrid,Automatic,164340,Like_New,47373.55,RAV4,Mid-range
2059,Toyota,2017,3.7,Hybrid,Automatic,265790,Used,26163.54,Prius,Affordable
2060,Toyota,2013,2.2,Hybrid,Automatic,186443,Like_New,67076.17,RAV4,Expensive
2061,Tesla,2009,2.7,Electric,Manual,248123,Used,70129.8,Model X,Expensive
2062,Honda,2013,5.3,Electric,Manual,89460,New,70093.11,Fit,Expensive
2063,BMW,2012,3.8,Petrol,Automatic,51048,New,7563.58,5 Series,Affordable
2064,Audi,2002,3.6,Hybrid,Manual,206518,Used,90416.6,A3,Luxury
2065,Ford,2005,1.5,Petrol,Automatic,132850,Like_New,37120.12,Focus,Mid-range
2066,Mercedes,2007,1.1,Petrol,Automatic,211912,Used,75695.75,GLA,Expensive
2067,Ford,2011,5.8,Petrol,Manual,266891,Used,77181.66,Focus,Luxury
2068,Mercedes,2012,2.9,Electric,Manual,45,New,66802.72,E-Class,Expensive
2069,Tesla,2010,4.0,Electric,Manual,7758,New,42512.32,Model S,Mid-range
2070,Honda,2011,1.4,Hybrid,Automatic,255397,Used,62796.5,Fit,Expensive
2071,Toyota,2000,4.4,Electric,Automatic,154509,Like_New,8818.88,Corolla,Affordable
2072,Honda,2016,5.7,Petrol,Manual,150657,Like_New,77380.1,Fit,Luxury
2073,Tesla,2015,3.9,Electric,Manual,140926,Like_New,14460.92,Model 3,Affordable
2074,BMW,2010,1.6,Diesel,Manual,183148,Like_New,42691.34,5 Series,Mid-range
2075,BMW,2012,3.9,Diesel,Automatic,148421,Like_New,14843.78,3 Series,Affordable
2076,Tesla,2017,4.8,Electric,Automatic,227300,Used,84522.07,Model 3,Luxury
2077,Mercedes,2010,3.0,Electric,Automatic,152420,Like_New,57278.73,E-Class,Expensive
2078,Audi,2011,5.4,Hybrid,Manual,165368,Like_New,70640.74,A4,Expensive
2079,Audi,2005,4.2,Diesel,Manual,19455,New,69845.31,Q5,Expensive
2080,Mercedes,2008,5.5,Hybrid,Automatic,209896,Used,84952.59,C-Class,Luxury
2081,BMW,2015,4.1,Hybrid,Manual,231897,Used,17594.09,3 Series,Affordable
2082,BMW,2003,1.7,Hybrid,Manual,88552,New,67674.17,X5,Expensive
2083,BMW,2002,2.5,Electric,Manual,40484,New,59637.74,5 Series,Expensive
2084,Honda,2015,2.0,Electric,Manual,134476,Like_New,7935.23,Accord,Affordable
2085,BMW,2023,5.5,Electric,Automatic,168332,Like_New,24135.18,3 Series,Affordable
2086,Ford,2011,4.8,Electric,Manual,100647,Like_New,30419.3,Explorer,Mid-range
2087,Toyota,2010,4.4,Diesel,Automatic,65642,New,11892.86,RAV4,Affordable
2088,BMW,2004,2.5,Petrol,Automatic,211803,Used,38698.38,X5,Mid-range
2089,Mercedes,2017,1.9,Petrol,Manual,128824,Like_New,7584.24,GLA,Affordable
2090,Toyota,2018,4.8,Petrol,Automatic,248914,Used,57552.43,Camry,Expensive
2091,Honda,2022,3.4,Diesel,Automatic,291749,Used,25092.59,Accord,Affordable
2092,Mercedes,2022,2.1,Petrol,Manual,110879,Like_New,32265.3,E-Class,Mid-range
2093,Toyota,2005,4.1,Diesel,Automatic,120827,Like_New,91494.8,Camry,Luxury
2094,Mercedes,2021,1.2,Diesel,Automatic,267724,Used,52767.6,E-Class,Mid-range
2095,Honda,2017,2.6,Diesel,Automatic,267544,Used,30556.32,CR-V,Mid-range
2096,Ford,2005,3.3,Petrol,Automatic,170715,Like_New,61853.87,Mustang,Expensive
2097,Honda,2003,1.7,Hybrid,Automatic,227257,Used,24158.79,Accord,Affordable
2098,Honda,2011,5.9,Petrol,Automatic,127319,Like_New,12067.59,Civic,Affordable
2099,Mercedes,2018,2.0,Petrol,Automatic,106960,Like_New,6986.1,GLA,Affordable
2100,Tesla,2001,1.7,Electric,Automatic,39015,New,95395.26,Model 3,Luxury
2101,Audi,2016,2.0,Diesel,Manual,203877,Used,73838.03,Q5,Expensive
2102,BMW,2010,4.8,Hybrid,Manual,145109,Like_New,80995.07,X5,Luxury
2103,BMW,2010,3.1,Electric,Manual,262063,Used,98187.18,X3,Luxury
2104,Ford,2020,3.8,Hybrid,Automatic,88754,New,93504.73,Explorer,Luxury
2105,Ford,2015,1.1,Hybrid,Automatic,221775,Used,75006.75,Explorer,Expensive
2106,BMW,2001,1.2,Diesel,Automatic,203225,Used,70928.77,5 Series,Expensive
2107,Audi,2001,3.2,Petrol,Manual,152606,Like_New,37000.75,Q7,Mid-range
2108,BMW,2022,5.1,Diesel,Manual,222067,Used,14881.64,X3,Affordable
2109,Tesla,2007,5.4,Electric,Manual,56879,New,59503.64,Model Y,Expensive
2110,Audi,2012,1.4,Electric,Automatic,119894,Like_New,59744.06,Q5,Expensive
2111,Ford,2009,3.7,Diesel,Manual,65839,New,95462.54,Explorer,Luxury
2112,Toyota,2007,5.6,Petrol,Manual,29756,New,47044.23,Prius,Mid-range
2113,Mercedes,2003,2.9,Hybrid,Automatic,143755,Like_New,70626.72,C-Class,Expensive
2114,Tesla,2014,5.1,Electric,Manual,180557,Like_New,59622.21,Model X,Expensive
2115,Tesla,2000,1.7,Electric,Automatic,229303,Used,21792.22,Model 3,Affordable
2116,Ford,2010,5.7,Diesel,Manual,149787,Like_New,61246.11,Explorer,Expensive
2117,Ford,2006,4.8,Hybrid,Automatic,92943,New,56311.09,Focus,Expensive
2118,Honda,2016,5.7,Diesel,Automatic,218188,Used,51921.07,CR-V,Mid-range
2119,Tesla,2019,4.4,Electric,Automatic,148188,Like_New,53775.18,Model X,Expensive
2120,Honda,2023,2.8,Hybrid,Automatic,36744,New,20578.86,Accord,Affordable
2121,Honda,2017,5.7,Diesel,Automatic,124697,Like_New,49030.38,Civic,Mid-range
2122,Mercedes,2021,2.4,Diesel,Manual,116072,Like_New,62537.06,C-Class,Expensive
2123,Honda,2021,2.7,Electric,Automatic,236028,Used,51497.67,Fit,Mid-range
2124,Audi,2011,4.5,Electric,Automatic,169123,Like_New,51425.19,Q5,Mid-range
2125,BMW,2008,4.8,Electric,Automatic,7176,New,12364.18,X3,Affordable
2126,Toyota,2004,5.6,Hybrid,Automatic,252365,Used,23123.54,RAV4,Affordable
2127,Ford,2009,2.0,Hybrid,Manual,149748,Like_New,35492.41,Fiesta,Mid-range
2128,Audi,2003,5.0,Electric,Automatic,45177,New,44837.96,A4,Mid-range
2129,Toyota,2004,4.7,Petrol,Manual,110623,Like_New,61424.06,Corolla,Expensive
2130,Tesla,2009,1.3,Electric,Automatic,997,New,87017.78,Model S,Luxury
2131,Tesla,2010,2.9,Electric,Automatic,120179,Like_New,20120.65,Model Y,Affordable
2132,Tesla,2020,2.4,Electric,Manual,247439,Used,6433.36,Model X,Affordable
2133,Audi,2023,2.5,Diesel,Manual,120403,Like_New,47677.53,A4,Mid-range
2134,Audi,2009,5.9,Hybrid,Manual,95287,New,46049.78,A4,Mid-range
2135,Ford,2007,4.2,Hybrid,Automatic,119574,Like_New,57430.62,Fiesta,Expensive
2136,BMW,2001,4.6,Petrol,Manual,256463,Used,84156.07,X5,Luxury
2137,Honda,2022,5.9,Hybrid,Automatic,121509,Like_New,81224.25,CR-V,Luxury
2138,Tesla,2007,2.9,Electric,Manual,248505,Used,14504.11,Model Y,Affordable
2139,Mercedes,2015,5.0,Electric,Manual,192589,Like_New,93729.56,E-Class,Luxury
2140,BMW,2021,3.2,Petrol,Automatic,289531,Used,15489.37,5 Series,Affordable
2141,Mercedes,2004,5.3,Petrol,Manual,4090,New,65284.2,GLA,Expensive
2142,Ford,2002,1.9,Diesel,Manual,3743,New,68878.6,Mustang,Expensive
2143,Ford,2011,5.7,Hybrid,Automatic,30924,New,69588.36,Fiesta,Expensive
2144,Ford,2012,2.1,Diesel,Automatic,141268,Like_New,30208.36,Fiesta,Mid-range
2145,Toyota,2012,2.6,Diesel,Automatic,105312,Like_New,36382.78,RAV4,Mid-range
2146,Mercedes,2009,4.8,Electric,Manual,216249,Used,57124.3,E-Class,Expensive
2147,BMW,2003,3.0,Electric,Manual,224090,Used,23960.81,5 Series,Affordable
2148,BMW,2008,4.0,Electric,Manual,229602,Used,6929.49,X3,Affordable
2149,Audi,2021,3.2,Electric,Manual,103976,Like_New,58403.72,A4,Expensive
2150,Audi,2023,4.7,Diesel,Manual,155183,Like_New,49201.46,A3,Mid-range
2151,Tesla,2022,2.1,Electric,Automatic,113566,Like_New,67389.46,Model X,Expensive
2152,Audi,2001,1.3,Hybrid,Manual,257443,Used,18936.55,A3,Affordable
2153,Ford,2018,2.5,Electric,Automatic,119968,Like_New,84887.86,Focus,Luxury
2154,BMW,2000,3.4,Electric,Manual,61600,New,18891.04,X5,Affordable
2155,Mercedes,2006,1.8,Electric,Automatic,50022,New,89677.64,GLA,Luxury
2156,Ford,2016,2.8,Petrol,Manual,134271,Like_New,47704.51,Focus,Mid-range
2157,Toyota,2002,3.0,Hybrid,Manual,123323,Like_New,57231.5,Prius,Expensive
2158,Audi,2019,1.3,Hybrid,Automatic,186110,Like_New,90175.23,A3,Luxury
2159,Ford,2019,3.9,Diesel,Manual,120278,Like_New,33491.74,Explorer,Mid-range
2160,Ford,2020,5.4,Diesel,Automatic,270041,Used,22273.56,Explorer,Affordable
2161,Toyota,2002,1.8,Electric,Manual,64541,New,47346.4,Corolla,Mid-range
2162,Honda,2002,4.0,Petrol,Manual,106968,Like_New,28214.89,CR-V,Affordable
2163,BMW,2016,4.3,Diesel,Automatic,14892,New,55145.17,5 Series,Expensive
2164,Mercedes,2006,3.1,Diesel,Manual,24815,New,31149.5,GLC,Mid-range
2165,Tesla,2013,4.5,Electric,Automatic,278411,Used,87126.51,Model X,Luxury
2166,Honda,2016,3.1,Electric,Manual,280412,Used,62695.84,Civic,Expensive
2167,Audi,2017,3.5,Diesel,Manual,114463,Like_New,5022.86,A3,Affordable
2168,Ford,2012,1.0,Diesel,Manual,190732,Like_New,81520.0,Fiesta,Luxury
2169,Toyota,2019,4.5,Hybrid,Manual,196599,Like_New,36370.17,Prius,Mid-range
2170,Toyota,2019,4.3,Petrol,Manual,194451,Like_New,35419.76,Camry,Mid-range
2171,BMW,2020,1.2,Hybrid,Manual,172343,Like_New,41390.97,5 Series,Mid-range
2172,Honda,2017,2.8,Diesel,Manual,138307,Like_New,64874.94,Fit,Expensive
2173,Tesla,2003,5.9,Electric,Automatic,88757,New,46995.77,Model S,Mid-range
2174,BMW,2000,3.1,Hybrid,Manual,296753,Used,64720.38,3 Series,Expensive
2175,Ford,2017,3.5,Diesel,Manual,254200,Used,18944.17,Fiesta,Affordable
2176,BMW,2000,5.5,Electric,Manual,23645,New,97165.62,5 Series,Luxury
2177,Mercedes,2012,4.6,Diesel,Automatic,195630,Like_New,74312.6,GLC,Expensive
2178,Toyota,2019,3.9,Electric,Automatic,154473,Like_New,28769.68,Prius,Affordable
2179,Toyota,2019,5.0,Diesel,Manual,269915,Used,73796.14,Camry,Expensive
2180,Audi,2022,5.3,Diesel,Manual,151460,Like_New,59627.42,Q5,Expensive
2181,Audi,2009,3.3,Diesel,Manual,83251,New,15372.95,A3,Affordable
2182,Tesla,2010,3.4,Electric,Automatic,57042,New,21928.66,Model 3,Affordable
2183,Ford,2008,2.9,Electric,Manual,196945,Like_New,8924.27,Fiesta,Affordable
2184,Mercedes,2008,5.8,Petrol,Automatic,47024,New,81877.62,GLC,Luxury
2185,Honda,2004,4.5,Diesel,Manual,154522,Like_New,57411.95,CR-V,Expensive
2186,BMW,2000,1.4,Hybrid,Automatic,56965,New,35091.12,X3,Mid-range
2187,Tesla,2016,5.3,Electric,Automatic,272201,Used,17002.77,Model X,Affordable
2188,Ford,2021,3.4,Electric,Manual,224321,Used,50984.36,Fiesta,Mid-range
